2025-10-25 18:33:27,1490.0,1515.0,1543.4,1559.65
2025-10-27T15:50:55.763808,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:50:56.024799,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:50:56.284282,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:50:56.537407,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:50:56.784520,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:51:57.139646,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:51:57.577844,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:51:57.843285,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:51:58.094247,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:51:58.363905,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:51:58.608200,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:51:58.860816,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:52:59.252917,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:52:59.552257,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:52:59.809409,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:53:00.054637,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:53:00.322461,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:53:00.563134,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:53:00.808435,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:54:00.523128,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:54:00.983090,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:54:01.227687,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:54:01.243472,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:54:01.493774,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:54:01.751468,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:54:01.812988,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:54:02.000024,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:54:02.060239,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:54:02.268517,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:54:02.303242,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:54:02.524979,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:54:02.530216,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:54:02.773262,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:54:24.747600,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:54:25.020431,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:54:25.265829,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:54:25.497569,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:54:25.753179,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:54:25.985011,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:54:26.228000,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:55:08.360249,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:55:08.664708,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:55:08.898324,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:55:09.144934,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:55:09.387168,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:55:09.635001,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:55:09.876196,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:56:10.273541,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:56:10.735272,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:56:11.022101,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:56:11.250187,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:56:11.537838,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:56:11.768871,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:56:12.012114,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:57:12.377582,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:57:12.659625,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:57:12.910704,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:57:13.171009,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:57:13.411191,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:57:13.679705,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:57:13.926877,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:58:14.302363,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:58:14.772094,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:58:15.017813,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:58:15.240434,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:58:15.508425,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:58:15.738199,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:58:15.997206,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T15:59:16.371072,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T15:59:16.629806,blue,1430,1450,0,0,0.0,0.0
2025-10-27T15:59:16.874386,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T15:59:17.198385,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T15:59:17.432430,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T15:59:17.690948,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T15:59:17.929810,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:00:18.343108,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:00:18.797789,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:00:19.043754,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:00:19.273065,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:00:19.506429,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:00:19.760309,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:00:20.018547,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:01:20.388922,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:01:20.649009,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:01:20.886612,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:01:21.136807,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:01:21.398548,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:01:21.672164,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:01:21.895867,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:02:22.258420,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:02:22.716288,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:02:23.011104,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:02:23.253366,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:02:23.500821,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:02:23.742298,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:02:23.991481,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:03:24.386888,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:03:24.654140,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:03:24.896995,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:03:25.154886,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:03:25.411970,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:03:25.685192,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:03:25.926185,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:04:26.320411,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:04:26.790631,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:04:27.042112,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:04:27.275467,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:04:27.526892,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:04:27.781699,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:04:28.049721,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:05:28.436387,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:05:28.705733,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:05:28.951496,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:05:29.190699,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
